date,open,high,low,close,volume,unadjustedVolume,vwap,change,BACKWARDSchange,changeOverTime,SMA8,SMA10,SMA20,SMA50,EMA8,EMA10,EMA20,EMA50,RSGAIN,RSLOSS,RSI,Target
9/15/14,95.802,96.0256,94.5254,94.7024,61316516,61316516,95.159,-0.027954,0.027954,0.381784543,93.0856625,93.31397,93.66491429,90.88052549,93.84199605,93.73118592,93.14475114,90.75939293,0.461322714,0.455334286,50.326645,0
9/16/14,92.9971,94.3576,92.1492,93.9849,66908133,66908133,93.3859,-0.717513,0.717513,0.371315639,93.4048125,93.0866,93.79270952,91.01382157,93.87375248,93.77731575,93.22476532,90.8858834,0.461322714,0.463255143,49.89549671,0
9/17/14,94.3669,94.8608,93.7353,94.6558,60926498,60926498,94.4109,0.67092,-0.67092,0.381104612,93.708825,93.3326,93.90009048,91.12503725,94.04754082,93.93704016,93.36105434,91.03372327,0.426645571,0.463255143,47.94305304,1
9/18/14,94.9819,95.3733,94.6372,94.8515,37299435,37299435,95.0267,0.195688,-0.195688,0.383960033,94.10835,93.67458,93.956,91.25132549,94.22619841,94.10330558,93.50300154,91.18344001,0.432636214,0.463255143,48.29114723,1
9/19/14,95.3174,95.3733,94.0035,94.0781,70902406,70902406,94.8093,-0.773424,0.773424,0.372675502,94.4543,93.86002,93.97330476,91.36172353,94.19328766,94.09872275,93.55777282,91.29695608,0.415996214,0.518499714,44.51557268,0
9/22/14,94.8608,95.1776,93.724,94.1713,52788426,52788426,94.2647,0.093184,-0.093184,0.374035365,94.4613,94.11162,93.99460476,91.48040196,94.18840151,94.11191861,93.61620398,91.40967545,0.3694045,0.518499714,41.60409356,1
9/23/14,93.7426,95.9231,93.6867,95.6436,63402196,63402196,95.3221,1.4723,-1.4723,0.395517412,94.60225,94.54493,94.05318095,91.62458627,94.51177895,94.39040614,93.80928932,91.57571171,0.474568786,0.228299714,67.51885818,1
9/24/14,95.1963,95.8392,94.3017,94.8142,60171828,60171828,94.9124,-0.829334,0.829334,0.383415796,94.612725,94.61482,94.0625,91.7301451,94.57898363,94.46745957,93.9049951,91.70271125,0.474568786,0.232959,67.07422596,0
9/25/14,93.6587,93.8451,91.0589,91.1987,100091990,100091990,92.0198,-3.6155,3.6155,0.330662729,94.1747625,94.28309,93.9285381,91.78535686,93.82780949,93.87313965,93.64725271,91.6829461,0.417993071,0.491209,45.97361627,0
9/26/14,91.8137,93.8824,91.6926,93.8824,62370501,62370501,93.0943,2.6837,-2.6837,0.369820081,94.16195,94.19829,93.86730476,91.90300784,93.83994071,93.87482335,93.66964769,91.7691992,0.609685929,0.4506075,57.50162287,1
9/29/14,91.9255,93.5889,91.9069,93.286,49766312,49766312,93.0464,-0.596376,0.596376,0.361118123,93.990725,94.05665,93.77234762,92.03969216,93.71684278,93.76776456,93.63310981,91.82868158,0.609685929,0.468578643,56.54325893,0
9/30/14,93.9383,94.6185,93.6774,93.8824,55264139,55264139,94.1296,0.596376,-0.596376,0.369820081,93.8695875,94.0464,93.69469524,92.16370588,93.75363327,93.78860736,93.65685173,91.90921956,0.451941357,0.468578643,49.09631047,1
10/1/14,93.7333,93.8265,91.9721,92.4194,51491286,51491286,92.7635,-1.463,1.463,0.348473729,93.66225,93.82276,93.51187619,92.26796078,93.45713699,93.53966057,93.53899919,91.92922663,0.423320714,0.573078643,42.4850449,0
10/2/14,92.5033,93.3885,91.3571,93.0903,47757828,47757828,92.5086,0.670922,-0.670922,0.358262702,93.527125,93.64664,93.55447143,92.37117059,93.37561766,93.45795865,93.49626593,91.97475892,0.455935,0.573078643,44.30796454,1
10/3/14,92.6617,93.3792,92.2889,92.8294,43469585,43469585,92.9326,-0.260916,0.260916,0.35445596,93.17535,93.52177,93.62102857,92.42435882,93.25423596,93.34367526,93.43275489,92.00827426,0.455935,0.589718786,43.60286418,0
10/6/14,93.1369,93.7892,92.643,92.8294,37051182,37051182,93.1666,0,0,0.35445596,92.92725,93.38758,93.64987143,92.4804549,93.15982797,93.25017067,93.37529252,92.04047527,0.455935,0.538467857,45.85012973,1
10/7/14,92.6524,93.2953,92.0001,92.0187,42094183,42094183,92.6989,-0.810695,0.810695,0.342627192,93.02975,93.02509,93.66717619,92.50900196,92.90624397,93.02626691,93.24609323,92.03962134,0.408012143,0.596374643,40.62300985,0
10/8/14,92.028,94.2178,91.6087,93.929,57404674,57404674,93.0499,1.9103,-1.9103,0.370500012,93.035575,92.93657,93.79186667,92.55047843,93.13352309,93.1904002,93.31113197,92.11371462,0.530484429,0.596374643,47.07637734,1
10/9/14,94.6185,95.4013,93.7519,94.134,77376525,77376525,94.5543,0.205005,-0.205005,0.373491128,93.141575,93.2301,93.79275714,92.60761176,93.35585129,93.3619638,93.38950036,92.1929415,0.545127643,0.541130071,50.18400658,1
10/10/14,93.8265,95.0751,93.4631,93.8637,66331592,66331592,94.4237,-0.270233,0.270233,0.369547233,93.1392375,93.22823,93.76169524,92.66362549,93.46870656,93.45318856,93.43466223,92.25846144,0.538471643,0.560432429,49.00078695,0
10/13/14,94.4228,94.8422,93.0065,93.0065,53583368,53583368,93.9268,-0.85729,0.85729,0.357039992,93.212625,93.20028,93.67960476,92.74919216,93.36599399,93.37197246,93.39388487,92.28779628,0.433307357,0.621667429,41.07276904,0
10/14/14,93.5469,93.6681,91.851,92.0187,63688562,63688562,92.7333,-0.987744,0.987744,0.342627192,93.078675,93.01391,93.55180952,92.8057549,93.06659533,93.12592292,93.26291488,92.27724349,0.433307357,0.632982429,40.63692281,0
10/15/14,91.2919,92.3914,88.6921,90.8912,100933600,100933600,90.6781,-1.1275,1.1275,0.326176056,92.8364,92.86109,93.40449048,92.85002745,92.58317414,92.71960966,93.03703728,92.22288884,0.433307357,0.455268143,48.76427013,0
10/16/14,89.0368,91.0589,88.9064,89.6984,72154523,72154523,89.9037,-1.1928,1.1928,0.30877214,92.445025,92.5219,93.16842381,92.87945686,91.94211322,92.17029882,92.71907182,92.12388928,0.2416145,0.540468143,30.89372999,0
10/17/14,90.8539,92.2517,90.211,91.0123,68179688,68179688,91.2255,1.3139,-1.3139,0.327943002,92.319225,92.34019,92.98560476,92.93755882,91.73548806,91.95975358,92.55652212,92.08029754,0.3354645,0.497869857,40.25569054,1
10/20/14,91.6134,93.1462,91.5248,92.9599,77517279,77517279,92.5809,1.9475,-1.9475,0.35636006,92.1980875,92.35324,92.93235714,93.03403137,92.0075796,92.14159838,92.59493906,92.11479176,0.431973357,0.497869857,46.45658005,1
10/21/14,95.9977,95.9977,94.3669,95.4851,94623904,94623904,95.2113,2.5253,-2.5253,0.393204769,92.366975,92.69988,92.99491905,93.17526667,92.78036191,92.74950777,92.87019249,92.24696071,0.612351929,0.393369857,60.88681157,1
10/22/14,95.8299,97.0133,95.6063,95.9697,68263146,68263146,96.314,0.484553,-0.484553,0.400275474,92.630225,92.90395,93.01044762,93.30316667,93.48910371,93.33499726,93.16538368,92.39295048,0.599039857,0.393369857,60.36215169,1
10/23/14,96.9854,97.8902,96.5661,97.6843,71074674,71074674,97.5714,1.7146,-1.7146,0.425292874,93.21495,93.25898,93.14711905,93.46505098,94.42136955,94.12577958,93.59575666,92.60045439,0.721511286,0.374733,65.81665192,1
10/24/14,98.0104,98.2993,97.4047,98.0477,47053916,47053916,97.8375,0.363416,-0.363416,0.430595174,93.968575,93.67738,93.4732619,93.61085686,95.22722076,94.83885602,94.01975127,92.81407186,0.747469571,0.374733,66.60736577,1
10/27/14,97.7029,98.29,97.5631,97.9452,34187701,34187701,97.9814,-0.102503,0.102503,0.429099616,94.850325,94.17125,93.66672857,93.74990196,95.83121615,95.40364583,94.39360353,93.01529257,0.747469571,0.324147857,69.7515318,0
10/28/14,98.2154,99.4641,98.1688,99.4641,48060949,48060949,99.094,1.5189,-1.5189,0.451261594,96.0710375,94.91579,93.96092381,93.90995882,96.63852367,96.14191023,94.87650795,93.26818698,0.719512429,0.324147857,68.94124826,1
10/29/14,99.3802,100.0511,99.11,100.0232,52687879,52687879,99.7504,0.559102,-0.559102,0.459419315,97.1974,95.82899,94.25334286,94.05941765,97.39067397,96.84759928,95.3666691,93.53308945,0.744805071,0.324147857,69.67613367,1
10/30/14,99.6681,100.0325,98.6813,99.6877,40654793,40654793,99.4956,-0.335463,0.335463,0.454524099,98.038375,96.82792,94.59945238,94.17726667,97.9011242,97.36398123,95.77819585,93.77444673,0.744805071,0.328807143,69.37375167,0
10/31/14,100.6475,100.6755,99.902,100.6382,44639285,44639285,100.3748,0.950473,-0.950473,0.468392662,98.6825125,97.79051,94.95887619,94.31302157,98.50936326,97.95929373,96.24105339,94.04361352,0.812696,0.267572143,75.23095126,1
11/3/14,100.8432,102.7814,100.6475,101.9428,52282550,52282550,101.8727,1.3046,-1.3046,0.48742783,99.42915,98.6888,95.39284762,94.47417451,99.27234921,98.6835676,96.78407688,94.35338554,0.905881714,0.197019,82.13628866,1
11/4/14,101.9055,102.0266,100.3773,101.1973,41574365,41574365,101.2736,-0.745468,0.745468,0.476550383,99.868275,99.26002,95.79131905,94.6071902,99.70011605,99.14060985,97.20438384,94.62177434,0.905881714,0.169731,84.22006381,0
11/5/14,101.6632,101.8496,100.7547,101.4396,37435905,37435905,101.3933,0.242277,-0.242277,0.480085736,100.2922625,99.80701,96.23993333,94.74093725,100.086668,99.55860806,97.60773776,94.88914006,0.923187214,0.084531,91.61164314,1
11/6/14,101.6361,101.8139,100.8874,101.7296,34968457,34968457,101.447,0.290074,-0.290074,0.48431707,100.7653125,100.21154,96.61139048,94.89226471,100.451764,99.95333387,98.00029607,95.15739339,0.850056786,0.084531,90.95526378,1
11/7/14,101.7764,102.3099,101.5893,102.0198,33691535,33691535,101.9502,0.290122,-0.290122,0.488551322,101.084775,100.60875,96.98690476,95.02660784,100.8002165,100.329055,98.38310597,95.42650737,0.731672643,0.084531,89.64339344,1
11/10/14,102.0291,102.3192,101.7016,101.8513,27195547,27195547,102.0218,-0.168459,0.168459,0.486092771,101.3132875,100.99936,97.36726667,95.1554549,101.0337906,100.6058268,98.71341016,95.67846002,0.551294071,0.096563786,85.09491169,0
11/11/14,101.7296,102.7123,101.4489,102.6655,27442252,27442252,102.0455,0.814213,-0.814213,0.497972607,101.6855125,101.3195,97.82721905,95.29569804,101.3963927,100.9803128,99.08979967,95.95246159,0.574841214,0.096563786,85.61765466,1
11/12/14,102.366,104.2846,102.3567,104.1161,46942431,46942431,103.6489,1.4506,-1.4506,0.519138033,102.12025,101.72879,98.40328571,95.44976667,102.0007721,101.550456,99.56849494,96.27260427,0.555984071,0.096563786,85.20203773,1
11/13/14,104.6309,106.175,104.4437,105.5854,59522855,59522855,105.5345,1.4693,-1.4693,0.540576308,102.575575,102.31856,99.10300952,95.71230784,102.7973561,102.2840821,100.1415335,96.63781195,0.634975786,0.096563786,86.79992314,1
11/14/14,105.8943,106.8676,105.8007,106.8582,44063595,44063595,106.478,1.2728,-1.2728,0.559147488,103.2831875,102.94056,99.92014286,96.01478824,103.6997658,103.1157399,100.781216,97.03861148,0.725890071,0.089242143,89.0518199,1
11/17/14,106.9425,109.7595,106.0347,106.6804,46746712,46746712,106.9043,-0.177814,0.177814,0.556553243,103.9382875,103.41432,100.6662429,96.29825294,104.362129,103.76386,101.3430431,97.41672084,0.617397214,0.101943143,85.82824641,0
11/18/14,106.6336,108.2714,106.5868,108.0655,44223978,44223978,107.6376,1.3851,-1.3851,0.576762971,104.730275,104.10114,101.3855571,96.62002157,105.1851003,104.5459763,101.9832771,97.83432002,0.676397071,0.101943143,86.90249572,1
11/19/14,108.0374,108.3182,106.5026,107.3168,41869160,41869160,107.3286,-0.748698,0.748698,0.565838833,105.3924,104.68886,101.9489714,96.93387059,105.6588114,105.0497624,102.4912316,98.20618198,0.676397071,0.131459929,83.72732692,0
11/20/14,107.5414,109.3664,107.4853,108.8517,43395537,43395537,108.7698,1.5348,-1.5348,0.588234264,106.26745,105.40107,102.5624,97.22281961,106.3683422,105.7410238,103.0969905,98.62365327,0.718134714,0.131459929,84.526747,1
11/21/14,109.9747,110.0309,108.5896,109.0014,57179298,57179298,109.103,0.14974,-0.14974,0.590418508,107.0594375,106.09923,103.1013095,97.50684706,106.9534661,106.3338195,103.6593152,99.03062373,0.635644714,0.131459929,82.8628428,1
11/24/14,109.357,111.1539,109.1418,111.0182,47450824,47450824,110.3451,2.0168,-2.0168,0.61984525,107.9222,107.01592,103.7189524,97.82621569,107.8567403,107.185525,104.3601614,99.50072476,0.779701857,0.078212214,90.88344429,1
11/25/14,111.4347,112.0711,109.9185,110.0589,68840440,68840440,110.971,-0.959272,0.959272,0.605848288,108.4813875,107.75526,104.2957952,98.12732353,108.3461091,107.7079568,104.9028984,99.91477085,0.762396357,0.146731643,83.86017779,0
11/26/14,110.3771,111.4627,110.2742,111.3692,40831886,40831886,111.0643,1.3102,-1.3102,0.624966624,109.0452625,108.48057,104.8627048,98.46819216,109.0179071,108.3736374,105.5187367,100.3639642,0.8352625,0.146731643,85.05778839,1
11/28/14,111.6218,111.7435,110.4801,111.3036,24814402,24814402,111.1578,-0.065511,0.065511,0.624009467,109.6231625,109.05239,105.3998667,98.79461961,109.5258389,108.9063579,106.069676,100.7929695,0.8145395,0.151411,84.32518022,0
12/1/14,111.1913,111.6031,104.1348,107.6912,83814037,83814037,108.162,-3.6125,3.6125,0.571301631,109.576375,109.13569,105.7809857,99.04637843,109.1181413,108.6854201,106.2241069,101.0634883,0.8145395,0.397413929,67.20881189,0
12/2/14,106.2218,108.3276,105.5199,107.2794,59348940,59348940,107.2168,-0.411789,0.411789,0.565293137,109.5717,109.19559,106.0972333,99.30522745,108.7095322,108.4297801,106.324611,101.3072496,0.756381429,0.426827429,63.92628182,0
12/3/14,108.3276,108.8891,107.7286,108.496,43063440,43063440,108.3421,1.2166,-1.2166,0.583044314,109.5272375,109.23864,106.4092905,99.58610392,108.6620806,108.4418201,106.5314099,101.5891613,0.739667143,0.426827429,63.40939435,1
12/4/14,108.3463,109.6846,107.8971,108.0842,42155776,42155776,108.656,-0.411787,0.411787,0.577035819,109.4125875,109.31538,106.7372381,99.83003725,108.5336627,108.3767982,106.6792947,101.8438687,0.634717143,0.456240786,58.17980018,0
12/5/14,108.5522,108.6364,107.2887,107.6257,38318895,38318895,108.0331,-0.458577,0.458577,0.570345933,108.988525,109.19278,107.0318143,100.0812431,108.3318932,108.2402349,106.7694285,102.0706072,0.543802857,0.488996286,52.65330252,0
12/8/14,106.7834,107.2962,104.4624,105.1924,57664850,57664850,105.6657,-2.4333,2.4333,0.53484212,108.3802125,108.81188,107.1967095,100.3556294,107.634228,107.6860831,106.6192354,102.1930305,0.543802857,0.650102429,45.54824102,0
12/9/14,103.1241,106.9705,102.338,106.8021,60208036,60208036,104.8658,1.6097,-1.6097,0.558328944,107.809325,108.39027,107.4244381,100.6089569,107.4493107,107.5253589,106.636651,102.3737783,0.559845714,0.650102429,46.27022386,1
12/10/14,107.0735,107.4853,104.3875,104.7712,44565318,44565318,105.6689,-2.0308,2.0308,0.528696472,106.992775,107.8615,107.563481,100.8341569,106.854175,107.0246027,106.458989,102.4677948,0.559845714,0.741681143,43.01453414,0
12/11/14,105.0614,106.5026,104.2004,104.4624,41471578,41471578,105.5154,-0.30884,0.30884,0.52419083,106.589175,107.17082,107.6490476,101.0416078,106.3226694,106.5587477,106.2688377,102.5460146,0.450217143,0.763741143,37.0867062,0
12/12/14,103.3768,104.6964,102.5532,102.6936,56028138,56028138,103.3749,-1.7688,1.7688,0.498382609,106.01595,106.30982,107.5813095,101.2430627,105.5162096,105.8559936,105.9283389,102.5518023,0.439521429,0.890084,33.05653084,0
12/15/14,103.6014,104.4437,99.5303,101.2851,67218082,67218082,102.0647,-1.4085,1.4085,0.477831456,105.1145875,105.66921,107.3765333,101.4037451,104.575963,105.024922,105.4861256,102.5021277,0.295464286,0.990691143,22.97267338,0
12/16/14,99.5491,103.096,99.4461,99.9,60790733,60790733,101.0123,-1.3851,1.3851,0.457621727,104.0915625,104.93127,107.0451905,101.5423843,103.5368601,104.093118,104.9541137,102.4000835,0.295464286,1.021107429,22.44194391,0
12/17/14,100.251,102.7965,99.9702,102.3941,53411773,53411773,101.2535,2.4941,-2.4941,0.494012662,103.4376125,104.32108,106.841081,101.7299275,103.2829134,103.7842056,104.7103028,102.3998488,0.380028571,1.021107429,27.12288967,1
12/18/14,104.6964,105.4263,103.564,105.4263,59006218,59006218,104.5308,3.0322,-3.0322,0.53825491,103.46685,104.05529,106.7154048,101.9928216,103.7592215,104.0827683,104.7784931,102.5185332,0.596614286,1.016428071,36.98689517,1
12/19/14,105.0614,105.9785,104.4998,104.6121,88429770,88429770,104.9314,-0.814211,0.814211,0.526375074,103.1931,103.75393,106.5866095,102.2022941,103.9487501,104.1790104,104.7626461,102.6006339,0.596614286,0.816550286,42.2183161,0
12/22/14,104.9678,106.2125,104.79,105.6978,45167549,45167549,105.5819,1.0856,-1.0856,0.542216315,103.308925,103.80447,106.4364238,102.4290353,104.3374278,104.455154,104.8517084,102.7220913,0.674157143,0.787136786,46.13426017,1
12/23/14,105.9692,106.0627,105.2485,105.3234,26028419,26028419,105.5426,-0.374351,0.374351,0.536753516,103.41655,103.6566,106.261281,102.6537353,104.5565328,104.6130169,104.8966314,102.8241035,0.587257143,0.813876143,41.91301062,0
12/24/14,105.3608,105.4825,104.8274,104.8274,14479611,14479611,104.9826,-0.496013,0.496013,0.529516475,103.683275,103.66222,105.966481,102.8855176,104.6167255,104.6519956,104.8900379,102.9026641,0.587257143,0.819892286,41.73381525,0
12/26/14,104.9116,107.1764,104.8274,106.6804,33720951,33720951,106.2902,1.853,-1.853,0.556553243,104.3576875,103.88402,105.8056,103.173002,105.0753198,105.0207964,105.0605486,103.0508106,0.719614286,0.787136786,47.75933459,1
12/29/14,106.4932,107.4104,106.409,106.6056,27598920,27598920,106.9109,-0.07487,0.07487,0.55546185,105.1958875,104.27522,105.5787619,103.4811275,105.4153821,105.3089425,105.2076963,103.1902141,0.719614286,0.6186775,53.77110533,0
12/30/14,106.3529,106.6149,104.921,105.3047,29881477,29881477,105.6336,-1.3009,1.3009,0.536480668,105.5597125,104.67718,105.2931,103.7871333,105.3907861,105.3081712,105.2169348,103.2731351,0.604635714,0.711598929,45.93677256,0
12/31/14,105.5854,105.8756,103.1428,103.3019,41403351,41403351,104.2472,-2.0028,2.0028,0.507258197,105.2941625,105.01737,105.0840857,104.0281059,104.9265892,104.9433946,105.0345505,103.2742632,0.604635714,0.709598929,46.00667906,0
1/2/15,104.2471,104.2939,100.4662,102.3192,53204626,53204626,102.128,-0.982666,0.982666,0.49291981,105.00755,105.00988,104.8478857,104.2116216,104.3471693,104.4662683,104.7759457,103.2368097,0.604635714,0.757729357,44.38132825,0
1/5/15,101.3459,101.6828,98.6506,99.4367,64285491,64285491,99.9515,-2.8825,2.8825,0.450861806,104.2249125,104.41092,104.4164905,104.2891039,103.2559539,103.5518013,104.2674461,103.0877858,0.604635714,0.837279357,41.93282436,0
1/6/15,99.7082,100.5411,97.9206,99.4461,65797116,65797116,99.3168,0.009359,-0.009359,0.45099896,103.49025,103.89432,104.0051524,104.3572686,102.4093197,102.8053102,103.8082703,102.9449746,0.605304214,0.736672214,45.10542819,1
1/7/15,100.3258,101.2617,99.8532,100.8406,40105934,40105934,100.75,1.3945,-1.3945,0.471345842,102.9919,103.4086,103.6820524,104.4191569,102.0607153,102.4480901,103.525635,102.8624501,0.704911357,0.6377365,52.50158136,1
1/8/15,102.2257,104.9584,101.7296,104.7151,59364547,59364547,103.9184,3.8745,-3.8745,0.527877927,102.7462375,103.34777,103.6593238,104.5498902,102.6505786,102.8602738,103.6389174,102.935103,0.803511357,0.6377365,55.75108772,1
1/9/15,105.4451,105.9879,103.1428,104.8274,53699527,53699527,104.6465,0.112308,-0.112308,0.529516475,102.5239625,103.34777,103.5652905,104.6848353,103.1343167,103.2179331,103.7521062,103.0093108,0.594947643,0.6377365,48.26440304,1
1/12/15,105.3796,105.4076,101.8232,102.2444,49650790,49650790,102.8764,-2.583,2.583,0.491828418,102.141425,102.90417,103.4449667,104.739351,102.9365574,103.0409271,103.6085152,102.9793143,0.594947643,0.764078571,43.77749572,0
1/13/15,104.2846,105.5667,101.9262,103.1522,67091928,67091928,103.9673,0.907797,-0.907797,0.505073954,102.1227125,102.55883,103.3825762,104.8007039,102.984478,103.0611585,103.5650566,102.9860941,0.582247429,0.764078571,43.24713543,1
1/14/15,102.0478,103.4049,101.5425,102.7591,48956588,48956588,102.4455,-0.393066,0.393066,0.499338307,102.1777,102.30427,103.3856952,104.8609275,102.934394,103.0062388,103.4882988,102.9771924,0.582247429,0.765415357,43.20423735,0
1/15/15,102.9463,103.0024,99.8205,99.9702,60013996,60013996,100.7812,-2.7889,2.7889,0.458646002,102.2443875,101.9711,103.323081,104.8478294,102.2756842,102.4542317,103.1532418,102.8592711,0.582247429,0.929193,38.52268456,0
1/16/15,100.1667,100.6815,98.4541,99.1934,78513345,78513345,99.305,-0.776777,0.776777,0.447311862,102.2128,101.65852,103.2894333,104.7939196,101.5907322,101.8613532,102.776114,102.7155114,0.449890286,0.984677071,31.36069446,0
1/20/15,100.9248,101.9792,99.6707,101.7484,49899907,49899907,100.8523,2.5549,-2.5549,0.484591377,102.326275,101.88969,103.2586857,104.8047255,101.6257695,101.8408163,102.6782365,102.6775855,0.632383143,0.979329214,39.23672484,1
1/21/15,101.9636,103.9383,101.3272,102.5251,48575897,48575897,102.8028,0.776775,-0.776775,0.495924058,102.052525,102.19759,103.1205333,104.8260098,101.8256207,101.9652315,102.663652,102.6716057,0.687867071,0.886407786,43.69421695,1
1/22/15,103.1896,105.2579,102.6842,105.1924,53796409,53796409,104.2202,2.6672,-2.6672,0.53484212,102.09815,102.63277,103.1481667,104.8939078,102.5737939,102.5519894,102.9044852,102.7704604,0.878381357,0.743350643,54.16316365,1
1/23/15,105.0988,106.4558,104.3782,105.7352,46464828,46464828,105.5124,0.542807,-0.542807,0.542762011,102.5345,102.73478,103.1499476,104.9667588,103.2763286,103.130755,103.1740771,102.8867247,0.917153286,0.673160214,57.67122556,1
1/26/15,106.4465,107.0291,105.5667,105.8475,55614979,55614979,106.2291,0.112304,-0.112304,0.544400559,102.8714125,102.83679,103.1749048,105.0451157,103.8477,103.6247086,103.4286888,103.0028335,0.925175,0.467267357,66.44260678,1
1/27/15,105.2111,105.2672,102.0385,102.1414,95568749,95568749,103.5722,-3.7061,3.7061,0.490325565,102.7942,102.82649,103.047,105.0348392,103.4685222,103.3550161,103.3060898,102.9690518,0.9245065,0.731988786,55.81099493,0
1/28/15,110.0823,110.5456,107.9158,107.9158,146477063,146477063,109.4763,5.7744,-5.7744,0.574578727,103.7874,103.30285,103.1058286,105.1093431,104.4568062,104.1842496,103.7451099,103.1630419,1.2373565,0.731988786,62.83085597,1
1/29/15,108.861,111.547,108.1497,111.2756,84436432,84436432,110.0699,3.3598,-3.3598,0.623600924,105.297675,104.1545,103.3282095,105.2209157,105.9720937,105.473586,104.4622994,103.4811814,1.200592214,0.731988786,62.12377201,1
1/30/15,110.8076,112.305,109.357,109.6471,83745461,83745461,111.1912,-1.6284,1.6284,0.599839793,106.2850125,105.12219,103.5349905,105.2756,106.7887618,106.2324067,104.9560899,103.7229822,1.192570214,0.848303071,58.4343096,0
2/2/15,110.4801,111.5283,108.6364,111.0229,62739100,62739100,110.0356,1.3757,-1.3757,0.619913827,107.3472375,106.30514,103.9026571,105.3607471,107.7296814,107.1034055,105.5338814,104.0092535,1.2908345,0.663803071,66.03958293,1
2/3/15,110.9012,111.4534,110.0683,111.0416,51915749,51915749,110.8275,0.018718,-0.018718,0.620186675,108.0783875,107.23446,104.3180095,105.419102,108.4656633,107.8194409,106.058426,104.2850318,1.227328857,0.663803071,64.8991664,1
2/4/15,110.9012,112.7823,110.7225,111.8932,70149743,70149743,112.0977,0.85165,-0.85165,0.632612207,108.8481375,108.17127,104.9111762,105.5088353,109.2273381,108.5601244,106.6141188,104.5833913,1.288161,0.635726929,66.95613507,1
2/5/15,112.767,112.9643,112.0436,112.6919,42246245,42246245,112.5592,0.798624,-0.798624,0.644265885,109.7036875,108.92122,105.5419286,105.5841333,109.9972408,109.3113563,107.1929551,104.901372,1.345205571,0.436519786,75.50016427,1
2/6/15,112.767,112.9831,111.2919,111.7429,43706567,43706567,112.289,-0.948967,0.948967,0.630419209,110.903875,109.52199,106.0610857,105.6378882,110.385165,109.7534551,107.6262832,105.1696672,1.345205571,0.448819071,74.98255817,0
2/9/15,111.3859,112.5979,111.2731,112.4852,38889797,38889797,112.1315,0.74226,-0.74226,0.641249965,111.47505,110.18576,106.4310905,105.6666529,110.8518395,110.250136,108.0890371,105.4565509,1.215731286,0.448819071,73.036618,1
2/10/15,112.908,114.7683,112.8986,114.6462,62008506,62008506,114.0319,2.161,-2.161,0.672780702,111.896375,111.43624,106.8986524,105.7566,111.6950307,111.0494204,108.7135288,105.8169293,1.3146045,0.448819071,74.54842508,1
2/11/15,115.3509,117.3709,115.0972,117.3333,73561797,73561797,116.5736,2.6872,-2.6872,0.711987662,112.85715,112.37799,107.6171714,105.8735431,112.9479794,112.191944,109.5344594,106.2685517,1.316033071,0.448819071,74.56902703,1
2/12/15,118.442,119.7762,117.9816,118.8179,74474466,74474466,118.9349,1.4845,-1.4845,0.733649176,113.831525,113.13222,108.3631571,106.0208824,114.2524062,113.3966632,110.4185966,106.760683,1.383296857,0.448819071,75.50269257,1
2/13/15,119.5883,119.5883,118.0568,119.4004,54272219,54272219,118.8136,0.582533,-0.582533,0.742148321,114.876375,114.10755,109.1556,106.2504745,115.3964048,114.4882517,111.2740065,107.2563581,1.416884643,0.448819071,75.94371132,1
2/17/15,119.7856,121.0916,119.2501,120.1051,63152405,63152405,120.1868,0.704678,-0.704678,0.752430464,115.9028625,115.01577,110.1144048,106.5019588,116.4427815,115.5094969,112.115063,107.7602304,1.467218786,0.184097643,88.8514618,1
2/18/15,119.9125,120.9977,119.748,120.9366,44891737,44891737,120.3584,0.831516,-0.831516,0.764562721,116.93345,116.00527,111.1497952,106.7458922,117.4414079,116.4962429,112.9552094,108.2769508,1.114155643,0.184097643,85.81958968,1
2/19/15,120.7158,121.2325,120.5749,120.6876,37362381,37362381,120.9017,-0.248986,0.248986,0.76092961,118.0515375,116.88471,112.0516619,106.9930176,118.1627839,117.2583078,113.6916275,108.7636429,0.874169929,0.201882357,81.23861082,0
2/20/15,120.8473,121.6741,120.3118,121.6694,48948419,48948419,121.0679,0.981852,-0.981852,0.775254865,119.1995625,117.78246,112.9632952,107.2683843,118.9420319,118.0603246,114.4514154,109.269751,0.944302214,0.085568071,91.69137389,1
2/23/15,122.1627,124.9626,121.8245,124.9626,70974110,70974110,123.6668,3.2932,-3.2932,0.823305314,120.4891125,119.10443,113.9047333,107.6560353,120.2799359,119.3152838,115.4524806,109.8851568,1.0812665,0.085568071,92.66664928,1
2/24/15,124.9063,125.5264,123.2432,124.1828,69228130,69228130,124.4933,-0.779843,0.779843,0.811927402,121.3453,120.27419,114.7831905,107.9968333,121.1472391,120.2002867,116.2839396,110.4458487,1.0799295,0.141271143,88.4317828,0
2/25/15,123.6097,123.6472,120.4057,121.0071,74711746,74711746,122.1095,-3.1757,3.1757,0.765591373,121.61895,120.91028,115.5050762,108.3151843,121.116097,120.34698,116.7337644,110.8600154,1.019097357,0.368106857,73.46411917,0
2/26/15,121.0024,122.9614,118.9588,122.5339,91287529,91287529,121.1895,1.5268,-1.5268,0.787868619,122.0106375,121.43034,116.4761476,108.6695275,121.4311644,120.7446018,117.2861583,111.3178148,1.071109929,0.368106857,74.42311257,1
