date,open,high,low,close,volume,unadjustedVolume,vwap,change,BACKWARDSchange,changeOverTime,SMA8,SMA10,SMA20,SMA50,EMA8,EMA10,EMA20,EMA50,RSGAIN,RSLOSS,RSI,Target (t + 1)
1/20/16,0.153162889,0.164037572,0.145493304,0.158563254,0.238326488,0.361838812,0.18830309,0.573650177,0.426349823,0.158563254,0.410075883,0.412292764,0.436773578,0.47617283,0.163280104,0.165767411,0.184261949,0.227215846,0.170872632,0.440313143,0.254188995,0
1/21/16,0.164425932,0.162277413,0.154270049,0.155759533,0.159327671,0.252287334,0.196111004,0.550874848,0.449125152,0.155759533,0.4097302,0.410441829,0.434800159,0.474095558,0.160651089,0.162936902,0.180943609,0.224398001,0.170872632,0.417320727,0.264584677,1
1/22/16,0.173448441,0.182622542,0.17407475,0.185061212,0.212739047,0.326355471,0.214654299,0.756954629,0.243045371,0.185061212,0.411243899,0.412532573,0.433601515,0.47243847,0.16540834,0.166223419,0.180925518,0.222971639,0.320165275,0.366390857,0.436957131,0
1/25/16,0.190056524,0.183020788,0.178925376,0.173729682,0.157890714,0.250294636,0.216631356,0.496140605,0.503859395,0.173729682,0.410971567,0.413575823,0.432021556,0.470655666,0.166477942,0.166745835,0.179755096,0.221105833,0.317541005,0.415341507,0.403795393,1
1/26/16,0.180919301,0.179326721,0.172342817,0.17687733,0.249066663,0.376732732,0.213018311,0.589078724,0.410921276,0.176877329,0.41233339,0.414190017,0.43027326,0.469239885,0.168040545,0.167775087,0.179016713,0.219450801,0.333578361,0.350073974,0.458819813,0
1/27/16,0.158564682,0.155167514,0.145031657,0.139276925,0.477345197,0.693297609,0.186353548,0.327527517,0.672472483,0.139276925,0.409138433,0.41143885,0.427310083,0.467325453,0.160527411,0.161428124,0.174519254,0.216216899,0.333578361,0.462809039,0.38944946,1
1/28/16,0.145634673,0.143182546,0.139545888,0.143111222,0.173101928,0.271388762,0.17954706,0.593486886,0.406513114,0.143111222,0.407546154,0.410050649,0.4247282,0.465500454,0.15557395,0.15696826,0.170840627,0.21327744,0.353114795,0.357738909,0.467783233,1
1/29/16,0.151381209,0.159208477,0.150863206,0.161710901,0.207319343,0.318839705,0.193959113,0.688261266,0.311738734,0.161710901,0.407902293,0.409133578,0.422416061,0.464234845,0.156038954,0.156875479,0.169406622,0.211266375,0.433009503,0.357738909,0.520017158,0
2/1/16,0.16103585,0.155628451,0.156925882,0.156503304,0.115397436,0.191367154,0.193701161,0.5354463,0.4645537,0.156503304,0.407713768,0.408839099,0.420207374,0.462737635,0.155191742,0.155803892,0.167578824,0.209106515,0.387228836,0.38023652,0.475747281,0
2/2/16,0.155001926,0.151820941,0.15045919,0.145343136,0.10135311,0.171891209,0.187650185,0.497240533,0.502759467,0.145343135,0.40676047,0.407922029,0.418020976,0.46111682,0.151942097,0.15279335,0.164788498,0.206543467,0.34553179,0.428446909,0.416952636,1
2/3/16,0.152588115,0.156367026,0.149304163,0.156045136,0.135059086,0.218632915,0.18899784,0.637568118,0.362431882,0.156045136,0.404104949,0.407736936,0.416195608,0.459350034,0.151898939,0.152376368,0.163353859,0.20454879,0.400058696,0.364909247,0.494615918,1
2/4/16,0.16051964,0.162153222,0.158696033,0.160475893,0.137045938,0.221388179,0.19718695,0.597313861,0.402686139,0.160475893,0.402891975,0.40808361,0.4150627,0.457522855,0.15289392,0.152882347,0.162507101,0.202826034,0.360523855,0.364909247,0.468017442,0
2/5/16,0.164332954,0.15981092,0.149987837,0.145630543,0.136836084,0.221097164,0.189569347,0.473586304,0.526413696,0.145630543,0.400032301,0.40518527,0.413811339,0.455432943,0.15022162,0.150457947,0.160229068,0.200521844,0.360523855,0.369950805,0.464525062,1
2/8/16,0.144745946,0.152839541,0.146214589,0.151326972,0.166611227,0.262387795,0.185674848,0.605439276,0.394560724,0.151326972,0.401135109,0.403538566,0.413623846,0.453557789,0.149465524,0.149563485,0.15874814,0.198557045,0.389547769,0.358331169,0.492454365,0
2/9/16,0.151448226,0.154211009,0.15138127,0.15121213,0.128663746,0.209764188,0.189222545,0.568136105,0.431863895,0.15121213,0.401876496,0.401652052,0.41332883,0.451585597,0.14885079,0.148809696,0.157396558,0.196664276,0.38575717,0.358828286,0.489593997,0
2/10/16,0.160866195,0.156553908,0.152368259,0.14706878,0.120880177,0.198970336,0.191438637,0.542282369,0.457717631,0.14706878,0.400536464,0.402224791,0.412568565,0.449624042,0.147410834,0.147400764,0.15575172,0.194664599,0.38575717,0.364611091,0.485500731,0
2/11/16,0.14855926,0.147240227,0.143601826,0.143789455,0.151155791,0.240954994,0.182233198,0.547822491,0.452177509,0.143789454,0.399372906,0.402274644,0.411402055,0.447632703,0.145529611,0.145621004,0.153929551,0.192599979,0.236464528,0.378779429,0.355358608,1
2/12/16,0.150870433,0.145983397,0.146039879,0.145457978,0.113078492,0.188151363,0.183023677,0.579585617,0.420414383,0.145457978,0.399383416,0.401079977,0.410815923,0.445624618,0.144453766,0.144483854,0.152450852,0.190689267,0.244966516,0.329828779,0.39672333,1
2/16/16,0.155666056,0.159410884,0.155328621,0.160706179,0.147173945,0.235433175,0.194929585,0.666749,0.333251,0.160706179,0.39980999,0.401388909,0.410338165,0.44392233,0.147156688,0.146468866,0.152665929,0.189520089,0.30661905,0.329828779,0.452559634,1
2/17/16,0.165199342,0.167181738,0.164269158,0.169221963,0.130747286,0.212653534,0.203173724,0.62353536,0.37646464,0.169221963,0.400610421,0.403144115,0.410646925,0.44243503,0.151235799,0.149721158,0.153727809,0.188769045,0.350007138,0.167400208,0.65643594,0
2/18/16,0.177737514,0.171066867,0.163926411,0.158519962,0.107868552,0.180926488,0.200759869,0.500177532,0.499822468,0.158519962,0.401790048,0.403326026,0.410671749,0.440881071,0.151924098,0.150335935,0.153598617,0.187579595,0.330470704,0.213633974,0.582557557,0
2/19/16,0.161328067,0.158895613,0.162236942,0.157253688,0.093587367,0.161122078,0.19668423,0.560749379,0.439250621,0.157253688,0.402332455,0.403089179,0.41062534,0.438985298,0.152165491,0.150596827,0.153352765,0.186381433,0.235704968,0.219102416,0.48976753,1
2/22/16,0.163119407,0.159696283,0.162933961,0.162087296,0.089305471,0.155184166,0.197628334,0.599899154,0.400100846,0.162087296,0.403327739,0.404298828,0.41084959,0.437224062,0.153475306,0.151734454,0.153622605,0.185441568,0.260331285,0.196604805,0.543035322,0
2/23/16,0.16363924,0.157410702,0.154980415,0.149485884,0.080149196,0.142486716,0.191444943,0.487989564,0.512010436,0.149485884,0.40354895,0.404163499,0.409588832,0.435281264,0.151568782,0.150255891,0.15258336,0.183987665,0.260331285,0.202830779,0.535053071,1
2/24/16,0.149656886,0.156725267,0.147839755,0.157598817,0.09703967,0.165909553,0.188689444,0.620953425,0.379046575,0.157598817,0.404812769,0.404632951,0.409017168,0.433678292,0.151969252,0.150597324,0.152469349,0.182945451,0.247142997,0.202830779,0.521720861,1
2/25/16,0.161617265,0.15889621,0.15904424,0.161396437,0.063075206,0.11880939,0.195571025,0.593251,0.406749,0.161396437,0.40627144,0.405686101,0.408468539,0.432084903,0.153162301,0.151602771,0.152752963,0.182110128,0.243918009,0.202830779,0.518349925,1
2/26/16,0.168261585,0.166117164,0.166765447,0.16225986,0.06859089,0.126458254,0.202192934,0.574414954,0.425585046,0.16225986,0.406413631,0.407043763,0.409283034,0.430756517,0.154290661,0.152590493,0.153097502,0.181345309,0.248315667,0.138700909,0.618961209,0
2/29/16,0.166296968,0.167295778,0.16717189,0.160994188,0.092969034,0.160264606,0.203092326,0.560749263,0.439250737,0.160994188,0.405660634,0.408185748,0.40991679,0.429468534,0.154874464,0.153156637,0.153280325,0.180555152,0.219291754,0.144169429,0.578308822,1
3/1/16,0.170861956,0.181809334,0.171642158,0.183089649,0.152457636,0.242760325,0.215375417,0.710699785,0.289300215,0.183089649,0.407909226,0.409831038,0.410674434,0.428674201,0.160457734,0.157844428,0.15569604,0.180761926,0.33186857,0.143672312,0.679682828,1
3/2/16,0.187386117,0.18249477,0.184530046,0.184355322,0.084953935,0.14914968,0.218504659,0.577000247,0.422999753,0.184355321,0.41038954,0.410943411,0.411661485,0.427826816,0.165094088,0.161921885,0.158010589,0.181015923,0.338318363,0.125775429,0.713762551,1
3/3/16,0.187790632,0.187179374,0.189232047,0.188671236,0.099780912,0.169710965,0.223900437,0.596575135,0.403424865,0.188671236,0.412822475,0.413159672,0.413196995,0.427242181,0.16970203,0.166083176,0.160544258,0.181448638,0.360306164,0.111607091,0.751996796,1
3/4/16,0.198132949,0.198836551,0.194572831,0.197359584,0.135414689,0.219126047,0.232328009,0.624643006,0.375356994,0.197359584,0.417203828,0.416107644,0.414661142,0.427034531,0.175302883,0.171149053,0.163721486,0.182244211,0.396071483,0.111607091,0.770616923,0
3/7/16,0.19824887,0.193579358,0.192193016,0.190799731,0.095708459,0.164063498,0.227784045,0.526768761,0.473231239,0.190799731,0.420242342,0.418218143,0.415735792,0.426620492,0.178136308,0.174039639,0.165928035,0.182721809,0.318381593,0.139944753,0.676181976,0
3/8/16,0.188946219,0.187465967,0.188942077,0.185966725,0.078658173,0.140419043,0.223575991,0.53785024,0.46214976,0.185966724,0.422490989,0.420899657,0.417165271,0.42614363,0.179218159,0.175480608,0.167432221,0.182969393,0.274993506,0.160824493,0.60761476,1
3/9/16,0.192008462,0.186437217,0.188187427,0.186484418,0.061583275,0.116740457,0.2227815,0.572198851,0.427801149,0.186484417,0.424707996,0.423022885,0.418411219,0.425557967,0.180179774,0.176758564,0.168845876,0.1832299,0.277632082,0.114590727,0.690561289,1
3/10/16,0.192586255,0.190208305,0.187490408,0.186772426,0.086301132,0.151017903,0.223400584,0.570721475,0.429278525,0.186772426,0.427067194,0.42488814,0.419671445,0.42502549,0.180994555,0.17785923,0.170154228,0.183492782,0.279097958,0.109122286,0.702691455,1
3/11/16,0.197381878,0.190436983,0.195328088,0.193044271,0.062392156,0.117862171,0.228193329,0.609132099,0.390867901,0.193044271,0.427978231,0.427150939,0.421300775,0.424687569,0.183084209,0.179958932,0.17197673,0.184019541,0.286426816,0.109122286,0.708412161,1
3/14/16,0.195475221,0.194036713,0.196953254,0.19454023,0.053259182,0.105197034,0.230803801,0.578477585,0.421522415,0.19454023,0.428910344,0.429616731,0.423099338,0.424209706,0.185056764,0.181962893,0.173778015,0.184591041,0.294049279,0.054685922,0.842033242,1
3/15/16,0.20731968,0.207007442,0.208970625,0.206393662,0.111967709,0.186610986,0.242734931,0.644958859,0.355041141,0.206393662,0.430532282,0.431329686,0.425258845,0.424026407,0.189342608,0.185868836,0.176614957,0.185658325,0.313104134,0.054685922,0.851353564,1
3/16/16,0.211075637,0.213464147,0.213266183,0.214391753,0.105058807,0.177030078,0.247763845,0.620212421,0.379787579,0.214391752,0.432091049,0.433537505,0.427161414,0.424134828,0.194532705,0.190593817,0.179996277,0.187033406,0.33450537,0.054685922,0.860760196,0
3/17/16,0.216333132,0.21437826,0.215414266,0.213413487,0.089853514,0.155944163,0.249139014,0.562595945,0.437404055,0.213413487,0.434160637,0.435356177,0.428727522,0.424221238,0.198342354,0.194272669,0.182955935,0.188311795,0.330107712,0.058911611,0.848197672,1
3/18/16,0.221071399,0.214549619,0.216749462,0.214103744,0.128170227,0.209079801,0.250105474,0.573306884,0.426693116,0.214103744,0.436735708,0.436586952,0.430697362,0.42454057,0.201465649,0.197414614,0.18570402,0.189570228,0.333625814,0.053443091,0.863573095,0
3/21/16,0.218702266,0.221120364,0.216460099,0.214046624,0.094090603,0.161819939,0.251448543,0.568505411,0.431494589,0.214046624,0.439258173,0.438295708,0.432710054,0.425028645,0.203881619,0.199974375,0.188184566,0.190776813,0.221048997,0.053691662,0.798092931,1
3/22/16,0.214773634,0.219063461,0.216865935,0.218707066,0.082114056,0.145211482,0.254407536,0.598791238,0.401208762,0.218707065,0.442180799,0.440702277,0.434716608,0.425944021,0.206842574,0.202959787,0.190903509,0.192139822,0.238346088,0.053691662,0.811202412,0
3/23/16,0.221879826,0.217806631,0.220871523,0.215312297,0.055716257,0.108604379,0.252900525,0.547083726,0.452916274,0.215312296,0.444218746,0.442821262,0.437049438,0.426766312,0.208357483,0.204753327,0.193017767,0.19330097,0.216358286,0.068357195,0.747998289,0
3/24/16,0.216044538,0.213120832,0.215007823,0.212665507,0.057398055,0.11093661,0.247422775,0.55188516,0.44811484,0.212665507,0.445877553,0.444724525,0.439000952,0.42741712,0.208921324,0.205714712,0.194661106,0.194300873,0.172090979,0.079791325,0.663752866,0
3/28/16,0.219106781,0.212778115,0.215994812,0.209903274,0.031075825,0.074434301,0.247268577,0.551146549,0.448853451,0.209903274,0.446198749,0.445963741,0.440719992,0.427906551,0.208718648,0.205973168,0.195866617,0.195140809,0.172090979,0.063384883,0.715784114,1
3/29/16,0.212693096,0.221920437,0.214950193,0.224230931,0.077202153,0.138399909,0.255285719,0.660840267,0.339159733,0.224230931,0.44709922,0.448146148,0.442916192,0.428824055,0.211887007,0.208924036,0.198416513,0.196574166,0.245090679,0.042505143,0.852379827,1
3/30/16,0.234417999,0.236948069,0.236546277,0.235048976,0.133636982,0.216660815,0.269901841,0.638309122,0.361690878,0.235048976,0.449079278,0.450252448,0.445540628,0.429721329,0.216862569,0.213406758,0.201825321,0.198424245,0.297567198,0.042505143,0.878693702,0
3/31/16,0.240600446,0.233976456,0.238171443,0.23176905,0.056440551,0.109608793,0.268236045,0.547822491,0.452177509,0.23176905,0.450695989,0.451529762,0.447265783,0.430771896,0.219971053,0.216447328,0.204575438,0.200058384,0.296101321,0.05667348,0.837638923,1
4/1/16,0.235169069,0.234547852,0.234224091,0.237523201,0.056383772,0.109530054,0.269148048,0.605808582,0.394191418,0.237523201,0.452844542,0.453301939,0.449150005,0.431946955,0.223724522,0.220035242,0.207649668,0.201879992,0.293463204,0.05667348,0.836254417,1
4/4/16,0.244644998,0.247061226,0.246240856,0.244025333,0.101349151,0.171885719,0.279838717,0.610610247,0.389389753,0.244025333,0.455161644,0.455501317,0.451111706,0.433206909,0.22815328,0.224213996,0.211093322,0.203914418,0.31896923,0.05667348,0.848846786,0
4/5/16,0.239386899,0.238718976,0.241306515,0.236487214,0.059143438,0.113357017,0.272391362,0.520489526,0.479510474,0.236487214,0.45709955,0.457150806,0.452498354,0.434397064,0.229847984,0.226191711,0.213441291,0.205539519,0.258575757,0.089237117,0.729711233,1
4/6/16,0.243546769,0.240147763,0.240028948,0.243104187,0.05845979,0.112408968,0.272911278,0.611347392,0.388652608,0.243104187,0.459885267,0.45894411,0.454351978,0.435252782,0.23270214,0.229074987,0.216239548,0.207390165,0.25153894,0.089237117,0.723853227,0
4/7/16,0.24192931,0.236948069,0.233765477,0.229179381,0.079597957,0.141722287,0.267632438,0.479495037,0.520504963,0.229179381,0.461649397,0.459963406,0.455883396,0.436070268,0.231689558,0.228771651,0.217353137,0.208559486,0.25153894,0.145164675,0.610908315,1
4/8/16,0.23592014,0.233233702,0.234049988,0.22987024,0.047407303,0.097081951,0.266393123,0.573306806,0.426693194,0.22987024,0.462165501,0.461228035,0.457420951,0.436851534,0.23106237,0.228655558,0.218431031,0.209713155,0.251538879,0.145164675,0.610908254,1
4/11/16,0.236266695,0.238033541,0.237881473,0.231941614,0.070221493,0.128719491,0.271238604,0.582170909,0.417829091,0.231941614,0.461881118,0.462847956,0.459021707,0.438217675,0.231055403,0.228956613,0.219617226,0.210912135,0.262093001,0.144916104,0.621457,1
4/12/16,0.23840459,0.237404827,0.236894483,0.240112269,0.061703272,0.116906862,0.270979506,0.621320067,0.378679933,0.240112269,0.462644681,0.46401531,0.460689755,0.439647746,0.232946704,0.230765133,0.221522587,0.212421292,0.279975768,0.144916104,0.63753037,1
4/13/16,0.24684025,0.247918617,0.249317691,0.249318912,0.085297594,0.149626249,0.282393586,0.627969804,0.372030196,0.249318911,0.463724213,0.465064217,0.462631063,0.440939336,0.23655493,0.234005113,0.224184133,0.214273753,0.326883796,0.130250571,0.698474498,1
4/14/16,0.251578516,0.248204016,0.252394526,0.249664041,0.054817236,0.107357663,0.282646379,0.571090858,0.428909142,0.249664041,0.464240261,0.466379583,0.464164527,0.44231279,0.239441446,0.236721993,0.226627348,0.216068655,0.328642878,0.118816441,0.719800009,0
4/15/16,0.254409522,0.24768994,0.243105784,0.2367175,0.138875987,0.223925996,0.276197584,0.485774272,0.514225728,0.2367175,0.464261337,0.46632036,0.464955732,0.443659908,0.238681127,0.236469557,0.22751934,0.217227187,0.328642878,0.162812493,0.648063777,0
4/18/16,0.235804823,0.228548501,0.226909327,0.223080101,0.193240881,0.299316422,0.260206293,0.481339827,0.518660173,0.223080101,0.462428753,0.464780787,0.465298308,0.444648193,0.234924006,0.233655592,0.226937484,0.217744102,0.255643178,0.221724182,0.507541,0
4/19/16,0.229968931,0.223120546,0.222787266,0.219800174,0.081881065,0.144888383,0.255631374,0.547822452,0.452177548,0.219800174,0.461570378,0.463554211,0.465500185,0.445522802,0.231240404,0.230726145,0.226077001,0.218097357,0.200528083,0.235892545,0.430054576,1
4/20/16,0.222804778,0.223634622,0.221800276,0.221066448,0.074934537,0.135255297,0.257747152,0.57700017,0.42299983,0.221066448,0.460764663,0.461934333,0.465748961,0.446634941,0.228669332,0.228571432,0.225427432,0.218492116,0.206977814,0.221724208,0.453608883,0
4/21/16,0.224480197,0.217006558,0.218665204,0.214391753,0.078621503,0.140368191,0.250425907,0.526031616,0.473968384,0.214391752,0.459158518,0.460847373,0.46559603,0.447564695,0.225120157,0.225532304,0.224159945,0.218579597,0.177660756,0.250557974,0.385498412,0
4/22/16,0.21338681,0.214434982,0.213440893,0.212723229,0.086965079,0.151938631,0.246855281,0.55816397,0.44183603,0.212723229,0.456651901,0.459586987,0.465504275,0.448471543,0.221972359,0.222726729,0.22284324,0.218590705,0.144532268,0.257766416,0.330832485,0
4/25/16,0.213328849,0.209692462,0.21280211,0.209270738,0.064833246,0.121247349,0.244963061,0.54671442,0.45328558,0.209270738,0.452986733,0.457920571,0.465383968,0.449388576,0.218722617,0.219771153,0.221300319,0.218450446,0.144532268,0.240116857,0.346933098,0
4/26/16,0.207031085,0.207692877,0.209318832,0.205070267,0.174422977,0.273220725,0.242032156,0.541913102,0.458086898,0.205070267,0.448905556,0.455344818,0.46521269,0.45029203,0.21521995,0.216549838,0.219476546,0.218132055,0.110818654,0.25826226,0.273891288,0
4/27/16,0.161328067,0.170038714,0.161540529,0.167495717,0.403850115,0.591378427,0.203128439,0.327697331,0.672302669,0.167495717,0.442570449,0.449330428,0.463202045,0.450616928,0.203773164,0.206730082,0.213999702,0.216183507,0.110818654,0.360423299,0.212310899,0
4/28/16,0.170630718,0.165296194,0.153238776,0.150291586,0.277128042,0.415646803,0.196138519,0.45844204,0.54155796,0.150291586,0.435908918,0.442026085,0.460198318,0.450463388,0.190876372,0.195406361,0.207292313,0.213559261,0.107300613,0.434745377,0.177675353,0
4/29/16,0.149714847,0.147240227,0.143137753,0.14401914,0.223433894,0.341186532,0.181339538,0.528617411,0.471382589,0.144019139,0.428973515,0.435212318,0.457088539,0.450091827,0.17938946,0.184942226,0.200584909,0.210763715,0.096746491,0.461838883,0.154854401,0
5/2/16,0.149570549,0.143583179,0.14249897,0.143443724,0.143658045,0.230557507,0.179733931,0.56518143,0.43481857,0.143443724,0.421869563,0.42935867,0.453754446,0.44986956,0.170321619,0.176270644,0.194457702,0.208052643,0.055116841,0.46432452,0.093885052,1
5/3/16,0.150928393,0.153068219,0.1499296,0.152305238,0.177615017,0.277647282,0.188126536,0.625754512,0.374245488,0.152305238,0.416187468,0.424397474,0.450503967,0.449796606,0.165325949,0.170870006,0.189816536,0.205835285,0.053358403,0.46432452,0.091155689,0
5/4/16,0.156705722,0.153982332,0.150742487,0.146608808,0.115718295,0.191812106,0.187122817,0.532310234,0.467689766,0.146608808,0.410136744,0.418924486,0.447318756,0.449568409,0.16011807,0.165362164,0.185037235,0.203455852,0.051599321,0.488932727,0.08432507,0
5/5/16,0.153079571,0.146798993,0.147400553,0.144409364,0.095609343,0.16392605,0.182621845,0.554755778,0.445244222,0.144409364,0.404200697,0.413780451,0.443821098,0.449493567,0.155556921,0.16043522,0.180489104,0.201073577,0.051599321,0.442507636,0.092375961,0
5/6/16,0.149417196,0.143234491,0.142552354,0.141398806,0.126191492,0.206335794,0.17945821,0.549552272,0.450447728,0.141398806,0.398373549,0.40853777,0.440710233,0.449254733,0.151310496,0.155828475,0.17606752,0.198653113,0.051599321,0.39660013,0.102006388,1
5/9/16,0.147266622,0.14507406,0.146874604,0.141804062,0.084041004,0.147883675,0.182699231,0.571475794,0.428524206,0.141804062,0.396022275,0.403578651,0.437589245,0.448965885,0.148101796,0.152136804,0.172108311,0.196345285,0.053663955,0.382431766,0.109166443,1
5/10/16,0.14918475,0.143924702,0.144071359,0.145451364,0.086979627,0.151958806,0.181884676,0.5922848,0.4077152,0.145451364,0.395579303,0.399196381,0.434524107,0.44871808,0.146452819,0.149813698,0.168897629,0.194287409,0.065796475,0.382431766,0.130705233,0
5/11/16,0.150056572,0.143924702,0.146115708,0.140183039,0.067525631,0.124981008,0.181545326,0.535060284,0.464939716,0.140183039,0.395228227,0.397188771,0.430982704,0.448411265,0.143947302,0.146905688,0.165456175,0.192079919,0.065796475,0.376355403,0.132543086,0
5/12/16,0.145638899,0.139383395,0.128651998,0.127620709,0.253913543,0.383454136,0.168189729,0.488240425,0.511759575,0.127620709,0.393780121,0.395522354,0.426669827,0.447593495,0.139082369,0.14212453,0.161063073,0.189409812,0.065796475,0.423414493,0.119526916,1
5/13/16,0.129827169,0.13300192,0.131747032,0.12866271,0.128904859,0.210098551,0.169859537,0.575563317,0.424436683,0.12866271,0.391616381,0.394393584,0.422381647,0.446772428,0.135540421,0.1384119,0.157194484,0.186889967,0.071105672,0.408500416,0.132040823,1
5/16/16,0.143720771,0.148638563,0.141384588,0.148114388,0.194957278,0.301696632,0.184442985,0.693730028,0.306269972,0.148114388,0.39175417,0.3947369,0.419241632,0.446174505,0.13730105,0.139093393,0.15567538,0.185319307,0.17021236,0.390355013,0.277130802,0
5/17/16,0.156276452,0.150420814,0.149327822,0.14585662,0.138789716,0.22380636,0.185980377,0.554382844,0.445617156,0.14585662,0.391886621,0.394262896,0.4165049,0.445415205,0.138146314,0.139219301,0.154071011,0.183711539,0.17021236,0.237793896,0.387777927,1
5/18/16,0.154009353,0.153352424,0.154467811,0.152050901,0.119778937,0.197443194,0.190658476,0.608634237,0.391365763,0.152050901,0.39286149,0.394662916,0.414103926,0.444843937,0.140241671,0.140506642,0.153250294,0.182437615,0.201772347,0.163471818,0.525031921,0
5/19/16,0.156799907,0.150075708,0.152598779,0.1499669,0.074272994,0.134337904,0.187278161,0.555497553,0.444502447,0.1499669,0.393608545,0.395071421,0.411584221,0.444313198,0.141387617,0.141161468,0.152295496,0.181122544,0.201772347,0.145381273,0.555045939,1
5/20/16,0.156799907,0.154617016,0.158147638,0.155871369,0.080475542,0.142939276,0.193213919,0.606776711,0.393223289,0.155871369,0.394562173,0.396135223,0.40951031,0.443861875,0.143649561,0.14282615,0.152032969,0.180117168,0.231857879,0.142895636,0.594552174,1
5/23/16,0.163950173,0.164734949,0.164864263,0.162876162,0.103943313,0.175483168,0.202163126,0.613836701,0.386163299,0.162876162,0.396639024,0.397684121,0.407743774,0.443509576,0.147034931,0.145527456,0.152508846,0.179457447,0.222397848,0.142895636,0.584094109,1
5/24/16,0.171797776,0.169908553,0.171697968,0.171386534,0.092671009,0.15985132,0.207325028,0.623496766,0.376503234,0.171386534,0.400644428,0.399590478,0.406401192,0.443190279,0.151643579,0.149364772,0.153806136,0.179195645,0.265755301,0.118287429,0.673280186,1
5/25/16,0.180226191,0.179393593,0.179115859,0.181343561,0.106384849,0.178868965,0.215769797,0.632786328,0.367213672,0.181343561,0.405465726,0.402615971,0.405560338,0.442995723,0.15753949,0.154408146,0.155993944,0.1793794,0.316486554,0.108785247,0.730557723,1
5/26/16,0.186097704,0.185084855,0.182210893,0.185916819,0.175656517,0.274931335,0.219153551,0.59823012,0.40176988,0.185916819,0.408925366,0.406901009,0.406213166,0.442693836,0.163186826,0.159408936,0.158439152,0.179755877,0.339788038,0.095781065,0.770549036,0
5/27/16,0.184702427,0.183590391,0.185744522,0.185569886,0.097374475,0.166373844,0.220351021,0.566645221,0.433354779,0.185569887,0.412559884,0.411083955,0.407463397,0.44226892,0.167498662,0.163434159,0.160616149,0.180102424,0.337723404,0.097281559,0.766366148,0
5/31/16,0.18563221,0.183187967,0.183262792,0.182733096,0.120737675,0.198772722,0.219189091,0.550666981,0.449333019,0.182733096,0.415367887,0.413628593,0.408835386,0.441816604,0.170193785,0.166185137,0.162296901,0.180311365,0.319141153,0.109535532,0.730869405,0
6/1/16,0.182260844,0.178244235,0.180400704,0.174627979,0.069304219,0.127447462,0.215030335,0.516853976,0.483146024,0.174627979,0.417624844,0.415743424,0.409940528,0.441234619,0.170408484,0.166886265,0.162992119,0.180157782,0.319141153,0.12178852,0.708046027,0
6/2/16,0.17400631,0.168471408,0.170471359,0.170344534,0.112452777,0.187283654,0.205928076,0.541377379,0.458622621,0.170344533,0.418949413,0.417088092,0.410579825,0.440590326,0.169581121,0.166640934,0.163184881,0.179822963,0.319141153,0.086026935,0.779049568,1
6/3/16,0.175111181,0.170943274,0.175260715,0.171501978,0.066686725,0.123817657,0.209073368,0.576306521,0.423693479,0.171501978,0.419738839,0.418671021,0.411462017,0.439894389,0.169206304,0.166661509,0.163477163,0.179551873,0.319731087,0.086026935,0.779396476,1
6/6/16,0.176273409,0.19175352,0.175844901,0.175612258,0.046274633,0.095511223,0.213596123,0.595257422,0.404742578,0.175612258,0.420125573,0.42012207,0.41256782,0.439309098,0.169868932,0.167464215,0.164160219,0.179471103,0.241566236,0.086026935,0.723037437,1
6/7/16,0.18359816,0.180141123,0.184079925,0.177927748,0.042816527,0.090715699,0.217214327,0.583738171,0.416261829,0.177927748,0.419812961,0.421228432,0.413862373,0.438796965,0.170921824,0.168563688,0.165014042,0.179494727,0.253364407,0.076273766,0.757699448,0
6/8/16,0.182260844,0.178358872,0.182445053,0.177407048,0.036702283,0.082236782,0.215263638,0.565530474,0.434469526,0.177407048,0.419034156,0.421670968,0.415124111,0.438317878,0.171619865,0.169363702,0.165733518,0.179494661,0.221804421,0.078524493,0.724298177,1
6/9/16,0.179238448,0.180830738,0.181159601,0.181517328,0.059232341,0.113480303,0.218274222,0.59525746,0.40474254,0.181517328,0.41866327,0.421683741,0.416402257,0.437688158,0.173116939,0.170804131,0.166803082,0.179674287,0.242746288,0.069521532,0.76748444,0
6/10/16,0.179412329,0.177127118,0.18127668,0.176770304,0.079249685,0.141239321,0.21455857,0.538404603,0.461595397,0.176770303,0.418117561,0.421011429,0.417698877,0.436828965,0.173179364,0.171075047,0.167287325,0.179639342,0.212660756,0.090028182,0.68480372,0
6/13/16,0.180342715,0.175829687,0.173216367,0.168144488,0.103950561,0.17549322,0.207496996,0.513507881,0.486492119,0.168144488,0.417524198,0.41973058,0.419135004,0.435890959,0.171225535,0.169647478,0.166846956,0.179228675,0.176971197,0.12729052,0.555488229,1
6/14/16,0.172378588,0.172121888,0.171172018,0.168838954,0.080107337,0.142428668,0.206442833,0.573333938,0.426666062,0.168838954,0.417386409,0.418709295,0.420558815,0.434878358,0.169867103,0.168612246,0.166519255,0.178864472,0.137153321,0.12729052,0.490173728,0
6/15/16,0.175285063,0.171748123,0.172807497,0.166986442,0.070369164,0.128924274,0.208676123,0.556983845,0.443016155,0.166986442,0.416973152,0.418147606,0.421227623,0.433742586,0.168380505,0.167411044,0.166034095,0.178433565,0.086422068,0.135293195,0.360711177,1
